"key","開催日","開催場","開催回","クラス","クラス特徴","着順","枠番","馬番","馬名","性","年齢","斤量","騎手","タイム","着差","通過","上り","単勝","人気","馬体重","賞金","芝ダート","距離","天候","馬場"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","2","5","5","コンピートバーチェ","牝","3","51","鷲頭虎太","2:08.8","5","2-2-2-2","37.6","119.2","9","480(+4)","220.0","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","3","8","9","アスピシャスデイ","牡","3","56","菅原明良","2:09.0","1","3-3-3-3","37.4","7.4","5","448(-4)","140.0","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","4","2","2","シルバープリペット","牡","3","56","嶋田純次","2:09.0","クビ","4-4-4-4","37.3","48.1","8","448(0)","83.0","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","5","1","1","ウインルピナス","牝","3","50","小林美駒","2:09.3","1.3/4","6-5-5-6","37.3","6.0","2","418(0)","55.0","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","6","3","3","マイネルペルセウス","牡","3","56","丹内祐次","2:09.6","1.1/2","5-6-5-4","37.6","39.6","7","476(+2)","","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","7","8","10","デイライト","牡","3","56","浜中俊","2:10.2","3.1/2","8-7-5-7","38.1","2.0","1","516(+2)","","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","8","6","6","フォーチュンコード","牝","3","54","北村友一","2:10.2","ハナ","9-9-10-10","37.3","6.4","3","470(0)","","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","9","7","7","ヨシノミッチー","牡","3","55","秋山稔樹","2:10.4","1.1/4","6-7-8-8","38.0","329.1","10","498(+4)","","芝","2000m","雨","不良"
"202304010402","2023年05月07日","新潟","1回4日目","3歳未勝利","[指](馬齢)","10","4","4","クラウンモチーフ","牝","3","51","佐々木大","2:10.8","2.1/2","9-10-8-9","38.4","7.3","4","416(+6)","","芝","2000m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","1","4","6","シゲルショウグン","牡","3","53","永島まな","1:53.0","","1-1-1-1","38.3","3.9","2","492(+10)","550.0","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","2","3","5","セイウンミライズ","牡","3","56","黛弘人","1:53.3","2","11-10-8-8","37.8","2.6","1","464(-2)","220.0","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","3","7","12","グリーンオパール","牝","3","54","菱田裕二","1:53.8","3","2-2-2-2","38.9","27.3","8","470(-1)","140.0","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","4","8","14","リュクススティール","牡","3","56","石橋脩","1:54.3","3.1/2","3-3-3-3","39.2","7.2","4","502(0)","83.0","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","5","6","11","メタルクラフト","牡","3","53","佐々木大","1:54.4","1/2","5-5-3-3","39.3","26.3","7","454(+6)","55.0","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","6","7","13","フクノブルジュ","牡","3","56","菊沢一樹","1:54.6","1.1/4","7-7-6-5","39.3","5.3","3","458(-2)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","7","2","2","グランデボスコ","牡","3","53","石田拓郎","1:54.9","1.3/4","8-8-10-10","39.1","334.9","13","458(+4)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","8","2","3","サンライズプラーナ","牡","3","56","柴山雄一","1:55.0","3/4","3-3-8-9","39.6","21.3","6","538(-4)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","9","6","10","ウィルフォルティス","牡","3","56","丹内祐次","1:55.2","1.1/4","10-10-6-5","39.9","94.8","11","506(+7)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","10","1","1","ユメカナウトキ","牡","3","56","菅原明良","1:55.5","1.3/4","5-5-5-5","40.3","57.4","10","464(-6)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","11","5","9","マウンテンエース","牡","3","55","横山琉人","1:55.9","2","11-10-10-10","40.1","39.8","9","470(+10)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","12","8","15","グリューンヴァルト","牡","3","53","佐藤翔馬","1:56.8","5","13-13-13-12","40.7","626.4","15","456(-2)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","13","4","7","メイショウスイケイ","牡","3","52","河原田菜","1:56.9","3/4","13-14-14-14","39.4","436.2","14","440(-2)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","14","5","8","カウピリ","牝","3","54","荻野極","1:57.7","5","8-8-10-13","41.9","9.3","5","452(0)","","ダ","1800m","雨","不良"
"202304010403","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","15","3","4","クルメミッチー","牡","3","52","小林美駒","1:57.7","ハナ","13-15-15-15","39.0","322.5","12","478(-6)","","ダ","1800m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","1","3","3","ショウナンバルディ","牡","7","58","小牧加矢","3:19.1","","7-5-4-4","13.8","5.0","3","458(-2)","790.0","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","2","2","2","プレシャスソウル","牡","4","59","五十嵐雄","3:19.2","クビ","3-3-3-2","13.8","7.5","5","468(-2)","320.0","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","3","1","1","メイショウキョウジ","牡","8","60","森一馬","3:19.3","3/4","1-1-1-1","13.8","4.7","2","480(0)","200.0","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","4","7","7","テイエムクロマル","牡","4","59","大江原圭","3:19.8","3","2-2-2-2","13.8","5.8","4","484(0)","120.0","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","5","5","5","アースブレイブ","セ","6","60","江田勇亮","3:20.0","1.1/4","4-4-5-6","13.8","8.7","6","462(-2)","79.0","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","6","8","8","トーセンオリジン","牡","6","60","上野翔","3:20.1","クビ","4-7-7-7","13.8","3.2","1","462(+4)","","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","7","4","4","エコロデュエル","牡","4","59","草野太郎","3:20.5","2.1/2","8-8-8-8","13.9","13.3","7","462(-8)","","芝","2890m","雨","不良"
"202304010404","2023年05月07日","新潟","1回4日目","障害4歳以上未勝利","(定量)","8","6","6","ケルト","牡","5","60","蓑島靖典","3:21.8","8","6-5-5-5","14.0","23.6","8","482(+4)","","芝","2890m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","1","2","4","セイウンシリウス","牡","3","53","永島まな","1:52.7","","3-2","37.7","3.4","2","440(-4)","550.0","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","2","7","13","モズロックンロール","牡","3","55","角田大和","1:52.8","3/4","8-8","37.1","3.0","1","516(-14)","220.0","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","3","8","15","クレメンティ","牝","3","54","伊藤工真","1:54.3","9","15-14","38.0","13.4","6","448(0)","140.0","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","4","4","7","アッシュフォード","牡","3","53","今村聖奈","1:54.4","3/4","12-12","38.1","16.3","7","464(-10)","83.0","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","5","3","5","ナムラエルカス","牡","3","56","和田竜二","1:54.7","2","8-6","39.2","26.4","8","444(+10)","55.0","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","6","4","8","ワイワイキュート","牝","3","54","菊沢一樹","1:55.0","2","4-4","39.7","313.5","15","440(+4)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","7","5","9","カズボニファシオ","牡","3","56","北村友一","1:55.7","4","4-4","40.4","6.6","3","512(+6)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","8","6","11","ファイアーバード","牝","3","53","秋山稔樹","1:55.9","3/4","14-14","39.3","125.5","11","452(-22)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","9","8","16","イレンカ","牝","3","54","丹内祐次","1:55.9","クビ","10-9","39.9","196.8","13","428(0)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","10","3","6","シャンディエン","牡","3","53","佐藤翔馬","1:56.0","クビ","6-6","40.5","180.0","12","496(0)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","11","1","2","サクラアザレア","牝","3","54","斎藤新","1:56.6","3.1/2","2-1","41.6","110.9","10","472(+2)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","12","1","1","ロードアスタリスク","牡","3","56","菅原明良","1:57.1","3","13-12","41.1","29.5","9","468(-2)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","13","7","14","フロル","牝","3","52","原優介","1:57.2","3/4","10-9","41.2","309.8","14","400(0)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","14","2","3","ベルストック","牡","3","56","岩部純二","1:57.7","3","16-16","39.7","335.3","16","448(0)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","15","5","10","ドゥフレーシュ","牡","3","56","菱田裕二","1:58.0","2","6-9","41.7","11.7","5","474(0)","","芝","1800m","雨","不良"
"202304010405","2023年05月07日","新潟","1回4日目","3歳未勝利","(混)[指](馬齢)","16","6","12","オーグメントコード","牝","3","54","勝浦正樹","2:01.2","大","1-3","46.0","6.8","4","456(0)","","芝","1800m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","1","6","11","オーガスタスカイ","牝","4","56","菅原明良","1:11.4","","2-2","36.9","4.5","2","492(0)","800.0","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","2","2","2","スマイルアップ","牝","4","56","丹内祐次","1:11.9","3","7-7","36.9","2.3","1","444(+2)","320.0","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","3","2","3","キュートヘスティア","牝","4","53","今村聖奈","1:12.0","1/2","4-4","37.3","17.4","5","442(0)","200.0","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","4","4","6","クイーンアポーン","牝","4","56","丸山元気","1:12.1","1/2","7-7","37.1","19.0","6","458(-10)","120.0","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","5","3","4","ミューティー","牝","6","56","勝浦正樹","1:12.1","アタマ","10-9","36.9","38.2","9","488(+2)","80.0","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","6","8","15","マキアージュ","牝","4","53","佐々木大","1:12.2","クビ","2-2","37.6","5.0","3","456(+6)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","7","8","14","ハロースクロール","牝","4","56","嶋田純次","1:12.5","2","10-11","37.2","30.0","7","436(0)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","8","1","1","カネトシディーバ","牝","5","53","永島まな","1:12.7","1.1/4","12-13","37.3","49.1","12","484(+2)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","9","7","12","ハニーチャイル","牝","4","55","角田大和","1:12.8","クビ","1-1","38.4","32.3","8","486(0)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","10","6","10","サンランシング","牝","5","54","小林凌大","1:12.8","クビ","9-9","37.7","40.2","10","478(-2)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","11","5","9","ザモウコダマシイ","牝","5","53","鷲頭虎太","1:12.9","クビ","14-14","37.1","83.3","13","446(+10)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","12","5","8","アリシアン","牝","4","56","浜中俊","1:13.8","5","5-4","39.0","9.3","4","496(+10)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","13","4","7","マブセレナード","牝","4","53","西塚洸二","1:13.8","クビ","12-11","38.3","133.1","14","460(-10)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","14","7","13","ニシノアヤカマル","牝","4","53","佐藤翔馬","1:13.9","1/2","14-15","38.1","192.0","15","486(-4)","","ダ","1200m","雨","不良"
"202304010406","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","牝[指](定量)","15","3","5","ナムラデイリリー","牝","4","56","菱田裕二","1:14.2","1.3/4","5-6","39.3","44.7","11","468(-6)","","ダ","1200m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","1","2","2","モネータドーロ","牡","4","58","浜中俊","1:52.6","","9-7-3-2","37.8","2.5","1","482(-2)","800.0","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","2","6","7","ワンダフルヘヴン","牝","4","56","亀田温心","1:52.7","3/4","2-2-1-1","38.3","6.6","4","492(+2)","320.0","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","3","8","11","タイセイマーベル","牡","5","58","石橋脩","1:52.9","1.1/2","6-3-2-2","38.2","4.8","3","502(-4)","200.0","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","4","5","5","チャールストン","セ","4","56","原優介","1:53.0","クビ","6-7-4-4","37.9","73.8","10","484(+2)","120.0","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","5","7","9","ラスマドレス","牝","4","56","北村友一","1:53.1","1/2","4-3-4-4","38.1","3.4","2","456(+6)","80.0","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","6","4","4","テンナイトパール","牝","7","54","小林凌大","1:53.2","クビ","4-6-6-6","38.0","49.9","8","502(+4)","","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","7","8","10","ワンダーウォール","牡","5","57","秋山稔樹","1:54.4","7","10-10-10-8","38.2","94.7","11","478(0)","","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","8","1","1","ポイズンアロウ","牡","4","58","丹内祐次","1:54.8","2","8-9-8-7","39.3","72.7","9","536(+8)","","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","9","7","8","アークデトリオンフ","牡","4","55","永島まな","1:54.8","クビ","3-3-9-8","39.1","31.3","7","484(-6)","","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","10","3","3","マルターズデイ","牡","4","58","嶋田純次","1:58.9","大","1-1-6-8","43.7","15.9","6","498(0)","","ダ","1800m","雨","不良"
"202304010407","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","(混)[指](定量)","中","6","6","シュプリンガー","セ","4","55","佐々木大","","","11-11","","14.8","5","490(-8)","","ダ","1800m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","1","2","3","バルタザール","牡","4","58","和田竜二","1:25.7","","4-4","37.9","6.8","4","492(-2)","800.0","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","2","8","16","ハリウッドヒルズ","牡","6","58","菅原明良","1:25.9","1","2-2","38.3","4.3","2","494(-4)","320.0","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","3","5","10","マイネルエール","セ","4","57","秋山稔樹","1:26.2","1.3/4","1-1","38.9","108.7","15","448(+2)","200.0","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","4","1","1","プラウドルック","牝","5","53","佐々木大","1:26.3","1/2","11-9","37.9","25.7","8","468(+12)","120.0","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","5","3","5","ビヨンドザタイム","牡","4","58","原田和真","1:26.4","3/4","11-9","38.0","54.8","12","452(-2)","80.0","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","6","4","8","サザンステート","牡","4","58","石橋脩","1:26.4","クビ","8-9","38.2","11.3","6","476(+2)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","7","4","7","ハイライフ","牝","5","52","河原田菜","1:26.4","ハナ","15-14","37.8","125.8","16","428(-2)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","8","6","12","アポロルタ","牝","4","56","勝浦正樹","1:26.5","クビ","15-16","37.9","37.3","11","440(-10)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","9","7","14","ウインエイムハイ","牡","4","58","丹内祐次","1:26.5","アタマ","11-13","38.1","30.8","9","476(-2)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","10","6","11","アインシュペンナー","牝","4","56","荻野極","1:26.5","アタマ","5-6","38.6","35.8","10","456(+16)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","11","8","15","シュライエン","牝","5","56","斎藤新","1:26.7","1.1/4","2-2","39.2","4.2","1","446(-2)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","12","2","4","サク","牝","4","56","亀田温心","1:26.8","クビ","8-9","38.6","8.8","5","456(+6)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","13","1","2","エクラノーブル","牝","4","56","菱田裕二","1:26.8","ハナ","8-6","38.7","24.9","7","432(-4)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","14","5","9","リヴォリ","牝","4","53","西塚洸二","1:26.9","3/4","5-6","39.0","4.7","3","492(0)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","15","7","13","メロウヴォイス","牝","4","53","永島まな","1:27.1","1","11-14","38.7","63.7","13","444(+10)","","芝","1400m","雨","不良"
"202304010408","2023年05月07日","新潟","1回4日目","4歳以上1勝クラス","[指](定量)","16","3","6","スリールサンセール","牝","4","56","丸山元気","1:29.0","大","5-5","41.1","80.0","14","464(0)","","芝","1400m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","1","4","7","ラブリーエンジェル","牝","6","56","菅原明良","1:50.7","","8-9-8-8","36.5","4.1","2","454(-2)","1,582.2","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","2","2","3","ラブベティー","牝","4","56","石川裕紀","1:50.8","1/2","11-11-10-8","36.5","86.7","15","460(+4)","629.2","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","3","7","13","スイートフィル","牝","5","56","丹内祐次","1:51.3","3","7-7-3-3","37.8","7.8","4","470(-4)","394.6","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","4","2","2","フォレストキャット","牝","5","56","藤岡佑介","1:51.4","3/4","12-12-10-10","37.0","3.3","1","476(-6)","230.0","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","5","8","15","ドローム","牝","5","56","津村明秀","1:51.5","クビ","6-6-5-3","37.8","5.3","3","466(0)","155.0","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","6","8","14","レリジールダモーレ","牝","4","56","横山琉人","1:51.5","ハナ","10-9-6-6","37.5","32.7","9","440(+4)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","7","7","12","カランセ","牝","4","56","伊藤工真","1:51.7","1","14-14-14-13","36.9","32.8","10","472(0)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","8","6","10","マテンロウルビー","牝","5","56","浜中俊","1:52.1","2.1/2","8-8-6-6","38.1","36.4","11","456(-4)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","9","4","6","リファインドマナー","牝","5","56","松本大輝","1:52.6","2.1/2","5-3-3-3","39.2","17.4","7","442(-10)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","10","3","4","ヴァンルーラー","牝","4","56","今村聖奈","1:53.0","2.1/2","15-15-14-13","38.2","18.3","8","454(-2)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","11","6","11","ペイシャオウユー","牝","5","56","黛弘人","1:53.4","2.1/2","13-13-12-11","38.8","50.1","13","478(+6)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","12","5","9","ネイリッカ","牝","4","56","原優介","1:53.8","2.1/2","2-2-1-2","40.6","16.7","6","468(0)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","13","3","5","センタースリール","牝","4","56","斎藤新","1:55.1","8","1-1-2-1","41.9","15.9","5","468(-2)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","14","1","1","アルムファーツリー","牝","5","56","和田竜二","1:56.8","10","3-3-12-15","42.2","78.1","14","466(-8)","","ダ","1800m","雨","不良"
"202304010409","2023年05月07日","新潟","1回4日目","4歳以上2勝クラス","牝[指](定量)","15","5","8","タマモベローナ","牝","4","56","永島まな","1:58.6","大","3-5-8-11","44.4","45.1","12","474(-11)","","ダ","1800m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","1","8","16","ジャスパークローネ","牡","4","58","浜中俊","0:56.9","","1","34.6","1.9","1","486(+4)","1,875.7","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","2","7","14","ハーモニーマゼラン","牡","6","58","石橋脩","0:56.9","ハナ","2","34.5","4.1","2","522(+2)","750.2","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","3","6","11","マイヨアポア","牝","5","56","津村明秀","0:57.3","2","11","33.9","17.1","7","476(-2)","465.1","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","4","4","8","ペプチドヤマト","牡","4","58","藤岡佑介","0:57.3","ハナ","5","34.6","17.0","6","494(+6)","280.0","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","5","2","3","ファイアダンサー","牝","5","56","丹内祐次","0:57.4","1/2","13","33.8","28.1","9","460(+6)","184.0","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","6","8","15","ジャストザビアンカ","牝","5","56","菊沢一樹","0:57.5","1/2","8","34.4","16.2","5","468(+8)","","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","7","1","2","スイートクラウン","牝","5","56","勝浦正樹","0:57.8","2","8","34.7","65.6","12","472(+4)","","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","8","5","10","グランアリエル","牡","4","58","柴田善臣","0:57.8","アタマ","5","35.1","23.5","8","474(-10)","","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","9","4","7","サウンドカナロア","セ","7","58","和田竜二","0:58.0","1","5","35.3","126.7","14","472(+4)","","芝","1000m","雨","不良"
"202304010410","2023年05月07日","新潟","1回4日目","4歳以上3勝クラス","(混)(特指)(定量)","10","1","1","タイセイグラシア","牝","5","56","黛弘人","0:58.0","クビ","16","33.6","188.3","15","454(+6)","","芝","1000m","雨","不良"
